SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;cod_rete;comune;provincia;nome_rete;area;cod_reg;Comments;State
4489;3516;Valsinni;16.436111;40.166667;250;NA;250;BASILICATA;3516;7;VALSINNI;MATERA;REGIONI - ex SIMN;sud;17;NA;Italy
4490;3517;Tursi;16.469444;40.25;348;NA;348;BASILICATA;3517;7;TURSI;MATERA;REGIONI - ex SIMN;sud;17;NA;Italy
4491;3518;Nova Siri;16.536111;40.15;300;NA;300;BASILICATA;3518;7;NOVA SIRI;MATERA;REGIONI - ex SIMN;sud;17;NA;Italy
4492;3519;Nova Siri Scalo;16.636111;40.133333;2;NA;2;BASILICATA;3519;7;NOVA SIRI;MATERA;REGIONI - ex SIMN;sud;17;NA;Italy
4493;3520;Nocara;16.486111;40.1;830;NA;830;CALABRIA;3520;7;NOCARA;COSENZA;NA;sud;18;NA;Italy
4494;3521;Montegiordano Scalo;16.602778;40.033333;7;NA;7;CALABRIA;3521;7;MONTEGIORDANO;COSENZA;NA;sud;18;NA;Italy
4495;3522;Oriolo;16.436111;40.066667;450;NA;450;CALABRIA;3522;7;ORIOLO;COSENZA;NA;sud;18;NA;Italy
4496;3523;Castroregio;16.486111;39.866667;820;NA;820;CALABRIA;3523;7;CASTROREGIO;COSENZA;NA;sud;18;NA;Italy
4497;3524;Amendolara;16.586111;39.95;237;NA;237;CALABRIA;3524;7;AMENDOLARA;COSENZA;NA;sud;18;NA;Italy
4498;3525;Albidona;16.469444;39.916667;810;NA;810;CALABRIA;3525;7;ALBIDONA;COSENZA;NA;sud;18;NA;Italy
4499;3526;Alessandria del Carretto;16.369444;39.966667;975;NA;975;CALABRIA;3526;7;ALESSANDRIA DEL CARRETTO;COSENZA;NA;sud;18;NA;Italy
4500;3527;Trebisacce;16.519444;39.866667;10;NA;10;CALABRIA;3527;7;TREBISACCE;COSENZA;NA;sud;18;NA;Italy
4501;3528;Villapiana Scalo;16.486111;39.783333;5;NA;5;CALABRIA;3528;7;VILLAPIANA;COSENZA;NA;sud;18;NA;Italy
4502;3529;Francavilla Marittima;16.386111;39.816667;272;NA;272;CALABRIA;3529;7;FRANCAVILLA MARITTIMA;COSENZA;NA;sud;18;NA;Italy
4503;3530;San Lorenzo Bellizzi;16.336111;39.883333;851;NA;851;CALABRIA;3530;7;SAN LORENZO BELLIZZI;COSENZA;NA;sud;18;NA;Italy
4504;3531;Civita;16.319444;39.816667;450;NA;450;CALABRIA;3531;7;CIVITA;COSENZA;NA;sud;18;NA;Italy
4505;3532;Cassano allo Ionio;16.319444;39.783333;250;NA;250;CALABRIA;3532;7;CASSANO ALLO IONIO;COSENZA;NA;sud;18;NA;Italy
4506;3533;Piane Crati;16.319444;39.233333;583;NA;583;CALABRIA;3533;7;PIANE CRATI;COSENZA;NA;sud;18;NA;Italy
4507;3534;Trenta;16.319444;39.266667;534;NA;534;CALABRIA;3534;7;TRENTA;COSENZA;NA;sud;18;NA;Italy
4508;3535;Domanico;16.202778;39.216667;710;NA;710;CALABRIA;3535;7;DOMANICO;COSENZA;NA;sud;18;NA;Italy
4509;3536;Cosenza;16.252778;39.283333;250;NA;250;CALABRIA;3536;7;COSENZA;COSENZA;NA;sud;18;NA;Italy
4510;3537;Cerisano;16.169444;39.266667;620;NA;620;CALABRIA;3537;7;CERISANO;COSENZA;NA;sud;18;NA;Italy
4511;3538;San Pietro in Guarano;16.319444;39.333333;640;NA;640;CALABRIA;3538;7;SAN PIETRO IN GUARANO;COSENZA;NA;sud;18;NA;Italy
4512;3539;Rende;16.186111;39.333333;482;NA;482;CALABRIA;3539;7;RENDE;COSENZA;NA;sud;18;NA;Italy
4513;3540;Rose;16.286111;39.4;433;NA;433;CALABRIA;3540;7;ROSE;COSENZA;NA;sud;18;NA;Italy
4514;3541;Montalto Uffugo;16.152778;39.4;468;NA;468;CALABRIA;3541;7;MONTALTO UFFUGO;COSENZA;NA;sud;18;NA;Italy
4515;3542;Laghitello C.C.;16.086111;39.433333;870;NA;870;CALABRIA;3542;7;SAN BENEDETTO ULLANO;COSENZA;NA;sud;18;NA;Italy
4516;3543;San Martino di Finita;16.102778;39.483333;470;NA;470;CALABRIA;3543;7;SAN MARTINO DI FINITA;COSENZA;NA;sud;18;NA;Italy
4517;3544;Camigliatello Silano;16.436111;39.333333;1291;NA;1291;CALABRIA;3544;7;SPEZZANO DELLA SILA;COSENZA;NA;sud;18;NA;Italy
4518;3545;Mongrassano;16.102778;39.516667;555;NA;555;CALABRIA;3545;7;MONGRASSANO;COSENZA;NA;sud;18;NA;Italy
4519;3546;Cecita ex Acquacalda;16.536111;39.4;1180;NA;1180;CALABRIA;3546;7;CELICO;COSENZA;NA;sud;18;NA;Italy
4520;3547;Pinutello C.C. (Cr. Gr.);16.452778;39.466667;1005;NA;1005;CALABRIA;3547;7;ACRI;COSENZA;NA;sud;18;NA;Italy
4521;3548;Acri;16.386111;39.483333;750;NA;750;CALABRIA;3548;7;ACRI;COSENZA;NA;sud;18;NA;Italy
4522;3549;Torano Scalo;16.219444;39.5;97;NA;97;CALABRIA;3549;7;TORANO CASTELLO;COSENZA;NA;sud;18;NA;Italy
4523;3550;Tarsia;16.269444;39.616667;203;NA;203;CALABRIA;3550;7;TARSIA;COSENZA;NA;sud;18;NA;Italy
4524;3551;Santa Sofia d'Epiro;16.319444;39.533333;550;NA;550;CALABRIA;3551;7;SANTA SOFIA D'EPIRO;COSENZA;NA;sud;18;NA;Italy
4525;3552;Sant'Agata C.C.;16.386111;39.633333;50;NA;50;CALABRIA;3552;7;SAN DEMETRIO CORONE;COSENZA;NA;sud;18;NA;Italy
4526;3553;Morano Calabro;16.135747;39.843811;722;NA;722;CALABRIA;3553;7;MORANO CALABRO;COSENZA;NA;sud;18;NA;Italy
4527;3554;Castrovillari;16.202778;39.8;353;NA;353;CALABRIA;3554;7;CASTROVILLARI;COSENZA;NA;sud;18;NA;Italy
4528;3555;Firmo;16.169444;39.716667;1369;NA;1369;CALABRIA;3555;7;FIRMO;COSENZA;NA;sud;18;NA;Italy
4529;3556;Sant'Agata d'Esaro;15.986111;39.616667;440;NA;440;CALABRIA;3556;7;SANT'AGATA DI ESARO;COSENZA;NA;sud;18;NA;Italy
4530;3557;Malvito;16.052778;39.6;449;NA;449;CALABRIA;3557;7;MALVITO;COSENZA;NA;sud;18;NA;Italy
4531;3558;Roggiano Gravina;16.152778;39.616667;264;NA;264;CALABRIA;3558;7;ROGGIANO GRAVINA;COSENZA;NA;sud;18;NA;Italy
4532;3559;San Sosti;16.036111;39.666667;350;NA;350;CALABRIA;3559;7;SAN SOSTI;COSENZA;NA;sud;18;NA;Italy
4533;3560;Acquaformosa;16.102778;39.716667;767;NA;767;CALABRIA;3560;7;ACQUAFORMOSA;COSENZA;NA;sud;18;NA;Italy
4534;3561;Fagnano Castello;16.052778;39.566667;516;NA;516;CALABRIA;3561;7;FAGNANO CASTELLO;COSENZA;NA;sud;18;NA;Italy
4535;3562;San Marco Argentano;16.119444;39.55;430;NA;430;CALABRIA;3562;7;SAN MARCO ARGENTANO;COSENZA;NA;sud;18;NA;Italy
4536;3563;Spezzano Albanese Scalo;16.286111;39.716667;46;NA;46;CALABRIA;3563;7;SPEZZANO ALBANESE;COSENZA;NA;sud;18;NA;Italy
4537;3564;Caselle;16.436111;39.716667;12;NA;12;CALABRIA;3564;7;CASSANO ALLO IONIO;COSENZA;NA;sud;18;NA;Italy
4538;3565;San Giorgio Albanese;16.452778;39.583333;430;NA;430;CALABRIA;3565;7;SAN GIORGIO ALBANESE;COSENZA;NA;sud;18;NA;Italy
4539;3566;Schiavonea;16.536111;39.65;3;NA;3;CALABRIA;3566;7;CORIGLIANO CALABRO;COSENZA;NA;sud;18;NA;Italy
4540;3567;San Giacomo d'Acri;16.469444;39.516667;724;NA;724;CALABRIA;3567;7;ACRI;COSENZA;NA;sud;18;NA;Italy
4541;3568;Rossano;16.636111;39.566667;300;NA;300;CALABRIA;3568;7;ROSSANO;COSENZA;NA;sud;18;NA;Italy
4542;3569;Staggi;16.552778;39.633333;1204;NA;1204;CALABRIA;3569;7;LONGOBUCCO;COSENZA;NA;sud;18;NA;Italy
4543;3570;Difesella;16.536111;39.45;980;NA;980;CALABRIA;3570;7;LONGOBUCCO;COSENZA;NA;sud;18;NA;Italy
4544;3571;Longobucco;16.619444;39.6;770;NA;770;CALABRIA;3571;7;LONGOBUCCO;COSENZA;NA;sud;18;NA;Italy
4545;3572;Bocchigliero;16.752778;39.416667;870;NA;870;CALABRIA;3572;7;BOCCHIGLIERO;COSENZA;NA;sud;18;NA;Italy
4546;3573;Cropalati;16.719444;39.516667;367;NA;367;CALABRIA;3573;7;CROPALATI;COSENZA;NA;sud;18;NA;Italy
4547;3574;Crosia;16.769444;39.566667;279;NA;279;CALABRIA;3574;7;CROSIA;COSENZA;NA;sud;18;NA;Italy
4548;3575;Pietrapaola;16.819444;39.483333;400;NA;400;CALABRIA;3575;7;PIETRAPAOLA;COSENZA;NA;sud;18;NA;Italy
4549;3576;Cariati Marina;16.936111;39.483333;10;NA;10;CALABRIA;3576;7;CARIATI;COSENZA;NA;sud;18;NA;Italy
4550;3577;Campana;16.819444;39.4;570;NA;570;CALABRIA;3577;7;CAMPANA;COSENZA;NA;sud;18;NA;Italy
4551;3578;Scala Coeli;16.886111;39.6;330;NA;330;CALABRIA;3578;7;SCALA COELI;COSENZA;NA;sud;18;NA;Italy
4552;3579;Crucoli;17.019444;39.416667;367;NA;367;CALABRIA;3579;7;CRUCOLI;CROTONE;NA;sud;18;NA;Italy
4553;3580;Umbriatico;16.919444;39.35;385;NA;385;CALABRIA;3580;7;UMBRIATICO;CROTONE;NA;sud;18;NA;Italy
4554;3581;Ciro' Marina;17.136111;39.366667;6;NA;6;CALABRIA;3581;7;CIRO' MARINA;CROTONE;NA;sud;18;NA;Italy
4555;3582;San Giovanni in Fiore;16.702778;39.25;1050;NA;1050;CALABRIA;3582;7;SAN GIOVANNI IN FIORE;COSENZA;NA;sud;18;NA;Italy
4556;3583;Quaresima C.C.;16.436111;39.216667;1300;NA;1300;CALABRIA;3583;7;APRIGLIANO;COSENZA;NA;sud;18;NA;Italy
4557;3584;Nocelle;16.552778;39.233333;1322;NA;1322;CALABRIA;3584;7;SAN GIOVANNI IN FIORE;COSENZA;NA;sud;18;NA;Italy
4558;3585;Sculca;16.502778;39.316667;1358;NA;1358;CALABRIA;3585;7;SPEZZANO DELLA SILA;COSENZA;NA;sud;18;NA;Italy
4559;3586;Monteoliveto C.C.;16.602778;39.3;1237;NA;1237;CALABRIA;3586;7;SAN GIOVANNI IN FIORE;COSENZA;NA;sud;18;NA;Italy
4560;3587;Stratalati C.C.;16.669444;39.283333;1200;NA;1200;CALABRIA;3587;7;SAN GIOVANNI IN FIORE;COSENZA;NA;sud;18;NA;Italy
4561;3588;Berberano C.C.;16.586111;39.183333;1280;NA;1280;CALABRIA;3588;7;TAVERNA;CATANZARO;NA;sud;18;NA;Italy
4562;3589;Trepido';16.669444;39.2;1295;NA;1295;CALABRIA;3589;7;COTRONEI;CROTONE;NA;sud;18;NA;Italy
4563;3590;Casa Pasquale;16.719444;39.183333;1246;NA;1246;CALABRIA;3590;7;COTRONEI;CROTONE;NA;sud;18;NA;Italy
4564;3591;Savelli;16.769444;39.316667;964;NA;964;CALABRIA;3591;7;SAVELLI;CROTONE;NA;sud;18;NA;Italy
4565;3592;Cerenzia;16.786111;39.233333;663;NA;663;CALABRIA;3592;7;CERENZIA;CROTONE;NA;sud;18;NA;Italy
4566;3593;Belvedere Spinello;16.886111;39.2;330;NA;330;CALABRIA;3593;7;BELVEDERE DI SPINELLO;CROTONE;NA;sud;18;NA;Italy
4567;3594;Santa Severina;16.919444;39.133333;326;NA;326;CALABRIA;3594;7;SANTA SEVERINA;CROTONE;NA;sud;18;NA;Italy
4568;3595;Rocca di Neto;17.002778;39.183333;183;NA;183;CALABRIA;3595;7;ROCCA DI NETO;CROTONE;NA;sud;18;NA;Italy
4569;3596;Verzino;16.852778;39.316667;550;NA;550;CALABRIA;3596;7;VERZINO;CROTONE;NA;sud;18;NA;Italy
4570;3597;Casabona;16.952778;39.25;309;NA;309;CALABRIA;3597;7;CASABONA;CROTONE;NA;sud;18;NA;Italy
4571;3598;San Nicola dell'Alto;16.969444;39.283333;576;NA;576;CALABRIA;3598;7;SAN NICOLA DELL'ALTO;CROTONE;NA;sud;18;NA;Italy
4572;3599;Strongoli;17.052778;39.266667;342;NA;342;CALABRIA;3599;7;STRONGOLI;CROTONE;NA;sud;18;NA;Italy
4573;3600;Crepacuore;17.069444;39.116667;40;NA;40;CALABRIA;3600;7;CROTONE;CROTONE;NA;sud;18;NA;Italy
4574;3601;Acqua della Quercia;17.036111;39.033333;169;NA;169;CALABRIA;3601;7;CUTRO;CROTONE;NA;sud;18;NA;Italy
4575;3602;Crotone;17.136111;39.083333;6;NA;6;CALABRIA;3602;7;CROTONE;CROTONE;NA;sud;18;NA;Italy
4576;3603;Capo Colonne;17.202778;39.033333;24;NA;24;CALABRIA;3603;7;CROTONE;CROTONE;NA;sud;18;NA;Italy
4577;3604;Isola di Capo Rizzuto;17.102778;38.966667;96;NA;96;CALABRIA;3604;7;ISOLA DI CAPO RIZZUTO;CROTONE;NA;sud;18;NA;Italy
4578;3605;Cutro;16.986111;39.033333;229;NA;229;CALABRIA;3605;7;CUTRO;CROTONE;NA;sud;18;NA;Italy
4579;3606;Steccato;16.919444;38.933333;15;NA;15;CALABRIA;3606;7;CUTRO;CROTONE;NA;sud;18;NA;Italy
4580;3607;Petilia Policastro;16.786111;39.116667;434;NA;434;CALABRIA;3607;7;PETILIA POLICASTRO;CROTONE;NA;sud;18;NA;Italy
4581;3608;San Mauro Marchesato;16.919444;39.1;288;NA;288;CALABRIA;3608;7;SAN MAURO MARCHESATO;CROTONE;NA;sud;18;NA;Italy
4582;3609;Marcedusa;16.836111;39.033333;314;NA;314;CALABRIA;3609;7;MARCEDUSA;CATANZARO;NA;sud;18;NA;Italy
4583;3610;Botricello;16.869444;38.933333;18;NA;18;CALABRIA;3610;7;BOTRICELLO;CATANZARO;NA;sud;18;NA;Italy
4584;3611;Cropani;16.786111;38.95;348;NA;348;CALABRIA;3611;7;CROPANI;CATANZARO;NA;sud;18;NA;Italy
4585;3612;Sersale;16.736111;39.016667;750;NA;750;CALABRIA;3612;7;SERSALE;CATANZARO;NA;sud;18;NA;Italy
4586;3613;Sellia Marina;16.752778;38.9;30;NA;30;CALABRIA;3613;7;SELLIA MARINA;CATANZARO;NA;sud;18;NA;Italy
4587;3614;Monaco Villa Mancuso;16.569444;39.066667;1250;NA;1250;CALABRIA;3614;7;TAVERNA;CATANZARO;NA;sud;18;NA;Italy
4588;3615;Soveria Simeri;16.686111;38.95;366;NA;366;CALABRIA;3615;7;SOVERIA SIMERI;CATANZARO;NA;sud;18;NA;Italy
4589;3616;Albi;16.602778;39.033333;717;NA;717;CALABRIA;3616;7;ALBI;CATANZARO;NA;sud;18;NA;Italy
4590;3617;Sant'Elia;16.586111;38.95;650;NA;650;CALABRIA;3617;7;CATANZARO;CATANZARO;NA;sud;18;NA;Italy
4591;3618;Catanzaro;16.602778;38.916667;343;NA;343;CALABRIA;3618;7;CATANZARO;CATANZARO;NA;sud;18;NA;Italy
4592;3619;Santa Maria di Catanzaro;16.600222;38.85;70;NA;70;CALABRIA;3619;7;CATANZARO;CATANZARO;NA;sud;18;NA;Italy
4593;3620;Catanzaro Lido;16.602778;38.816667;6;NA;6;CALABRIA;3620;7;CATANZARO;CATANZARO;NA;sud;18;NA;Italy
4594;3621;Carlopoli;16.469444;39.05;950;NA;950;CALABRIA;3621;7;CARLOPOLI;CATANZARO;NA;sud;18;NA;Italy
4595;3622;Fiorenza;16.486111;39.083333;1126;NA;1126;CALABRIA;3622;7;TAVERNA;CATANZARO;NA;sud;18;NA;Italy
4596;3623;Umbri;16.536111;39;885;NA;885;CALABRIA;3623;7;TAVERNA;CATANZARO;NA;sud;18;NA;Italy
4597;3624;Olivella;16.552778;38.966667;360;NA;360;CALABRIA;3624;7;GIMIGLIANO;CATANZARO;NA;sud;18;NA;Italy
4598;3625;Gimigliano;16.536111;38.833333;550;NA;550;CALABRIA;3625;7;GIMIGLIANO;CATANZARO;NA;sud;18;NA;Italy
4599;3626;Borgia;16.502778;38.833333;332;NA;332;CALABRIA;3626;7;BORGIA;CATANZARO;NA;sud;18;NA;Italy
4600;3627;Girifalco;16.419444;38.816667;450;NA;450;CALABRIA;3627;7;GIRIFALCO;CATANZARO;NA;sud;18;NA;Italy
4601;3628;Palermiti;16.452778;38.75;480;NA;480;CALABRIA;3628;7;PALERMITI;CATANZARO;NA;sud;18;NA;Italy
4602;3629;Staletti;16.536111;38.766667;390;NA;390;CALABRIA;3629;7;STALETTI;CATANZARO;NA;sud;18;NA;Italy
4603;3630;Chiaravalle Centrale;16.419444;38.683333;550;NA;550;CALABRIA;3630;7;CHIARAVALLE CENTRALE;CATANZARO;NA;sud;18;NA;Italy
4604;3631;Soverato Marina;16.536111;38.683333;6;NA;6;CALABRIA;3631;7;SOVERATO;CATANZARO;NA;sud;18;NA;Italy
4605;3632;Serra San Bruno;16.336111;38.583333;790;NA;790;CALABRIA;3632;7;SERRA SAN BRUNO;VIBO VALENTIA;NA;sud;18;NA;Italy
4606;3633;Simbario;16.336111;38.6;760;NA;760;CALABRIA;3633;7;SIMBARIO;VIBO VALENTIA;NA;sud;18;NA;Italy
4607;3634;Mammone;16.419444;38.583333;981;NA;981;CALABRIA;3634;7;SAN SOSTENE;CATANZARO;NA;sud;18;NA;Italy
4608;3635;San Sostene;16.486111;38.633333;475;NA;475;CALABRIA;3635;7;SAN SOSTENE;CATANZARO;NA;sud;18;NA;Italy
4609;3636;Badolato;16.536111;38.566667;250;NA;250;CALABRIA;3636;7;BADOLATO;CATANZARO;NA;sud;18;NA;Italy
4610;3637;Pietracupa;16.386111;38.583333;1000;NA;1000;CALABRIA;3637;7;BROGNATURO;VIBO VALENTIA;NA;sud;18;NA;Italy
4611;3638;Punta Stilo;16.586111;38.45;70;NA;70;CALABRIA;3638;7;MONASTERACE;REGGIO CALABRIA;NA;sud;18;NA;Italy
4612;3639;Ferdinandea;16.386111;38.5;1050;NA;1050;CALABRIA;3639;7;STILO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4613;3640;Stilo;16.486111;38.483333;410;NA;410;CALABRIA;3640;7;STILO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4614;3641;Riace;16.486111;38.416667;304;NA;304;CALABRIA;3641;7;RIACE;REGGIO CALABRIA;NA;sud;18;NA;Italy
4615;3642;Placanica;16.452778;38.416667;250;NA;250;CALABRIA;3642;7;PLACANICA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4616;3643;Fabrizia;16.302778;38.483333;948;NA;948;CALABRIA;3643;7;FABRIZIA;VIBO VALENTIA;NA;sud;18;NA;Italy
4617;3644;Nardodipace;16.352778;38.45;670;NA;670;CALABRIA;3644;7;NARDODIPACE;VIBO VALENTIA;NA;sud;18;NA;Italy
4618;3645;San Nicola di Caulonia;16.386111;38.416667;225;NA;225;CALABRIA;3645;7;CAULONIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4619;3646;Caulonia;16.419444;38.383333;275;NA;275;CALABRIA;3646;7;CAULONIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4620;3647;Roccella Ionica;16.402778;38.316667;5;NA;5;CALABRIA;3647;7;ROCCELLA IONICA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4621;3648;Mammola;16.219444;38.366667;250;NA;250;CALABRIA;3648;7;MAMMOLA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4622;3649;Croceferrata C.C.;16.286111;38.466667;970;NA;970;CALABRIA;3649;7;FABRIZIA;VIBO VALENTIA;REGIONI - ex SIMN;sud;18;NA;Italy
4623;3650;Gioiosa Ionica;16.302778;38.333333;125;NA;125;CALABRIA;3650;7;GIOIOSA IONICA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4624;3651;Siderno Marina;16.286111;38.266667;7;NA;7;CALABRIA;3651;7;SIDERNO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4625;3652;Canolo Nuovo;16.152778;38.333333;880;NA;880;CALABRIA;3652;7;CANOLO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4626;3653;Agnana Calabra;16.219444;38.3;180;NA;180;CALABRIA;3653;7;AGNANA CALABRA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4627;3654;Antonimina;16.152778;38.3;310;NA;310;CALABRIA;3654;7;ANTONIMINA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4628;3655;Ardore Superiore;16.169444;38.2;250;NA;250;CALABRIA;3655;7;ARDORE;REGGIO CALABRIA;NA;sud;18;NA;Italy
4629;3656;Bovalino Marina;16.169444;38.15;8;NA;8;CALABRIA;3656;7;BOVALINO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4630;3657;Plati';16.052778;38.216667;310;NA;310;CALABRIA;3657;7;PLATI';REGGIO CALABRIA;NA;sud;18;NA;Italy
4631;3658;Carra';15.983556;38.183333;1200;NA;1200;CALABRIA;3658;7;SAN LUCA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4632;3659;Santuario di Polsi;15.969444;38.15;786;NA;786;CALABRIA;3659;7;SAN LUCA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4633;3660;San Luca;16.069444;38.15;250;NA;250;CALABRIA;3660;7;SAN LUCA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4634;3661;Caraffa del Bianco;16.086111;38.1;380;NA;380;CALABRIA;3661;7;CARAFFA DEL BIANCO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4635;3662;Casalnuovo (Cas. d'Afr.);16.002778;38.05;740;NA;740;CALABRIA;3662;7;AFRICO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4636;3663;Staiti;16.036111;38;550;NA;550;CALABRIA;3663;7;STAITI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4637;3664;Brancaleone Marina;16.086111;37.966667;8;NA;8;CALABRIA;3664;7;BRANCALEONE;REGGIO CALABRIA;NA;sud;18;NA;Italy
4638;3665;Capo Spartivento;16.069444;37.933333;48;NA;48;CALABRIA;3665;7;PALIZZI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4639;3666;Bova Superiore;15.936111;38;800;NA;800;CALABRIA;3666;7;BOVA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4640;3667;Bova Marina;15.919444;37.933333;8;NA;8;CALABRIA;3667;7;BOVA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4641;3668;Roccaforte del Greco;15.936111;38.033333;930;NA;930;CALABRIA;3668;7;ROCCAFORTE DEL GRECO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4642;3669;San Carlo;15.886111;37.95;76;NA;76;CALABRIA;3669;7;CONDOFURI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4643;3670;Croce San Lorenzo C.C.;15.836111;38.016667;425;NA;425;CALABRIA;3670;7;SAN LORENZO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4644;3671;Melito di Porto Salvo;15.786111;37.916667;7;NA;7;CALABRIA;3671;7;MELITO DI PORTO SALVO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4645;3672;Montebello Ionico;15.752778;37.966667;470;NA;470;CALABRIA;3672;7;MONTEBELLO IONICO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4646;3673;Capo dell'Armi;15.686111;37.95;117;NA;117;CALABRIA;3673;7;MOTTA SAN GIOVANNI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4647;3674;Motta San Giovanni;15.702778;38;480;NA;480;CALABRIA;3674;7;MOTTA SAN GIOVANNI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4648;3675;Armo;15.702778;38.066667;349;NA;349;CALABRIA;3675;7;REGGIO CALABRIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4649;3676;Reggio  Calabria;15.636111;38.116667;15;NA;15;CALABRIA;3676;7;REGGIO CALABRIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4650;3677;Reggio Calabria Villa Comun.;15.633556;38.1;15;NA;15;CALABRIA;3677;7;REGGIO CALABRIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4651;3678;Arasi';15.736111;38.133333;573;NA;573;CALABRIA;3678;7;REGGIO CALABRIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4652;3679;Gambarie;15.836111;38.166667;1300;NA;1300;CALABRIA;3679;7;SANTO STEFANO IN ASPROMONTE;REGGIO CALABRIA;NA;sud;18;NA;Italy
4653;3680;Gallico Marina;15.652778;38.15;10;NA;10;CALABRIA;3680;7;REGGIO CALABRIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4654;3681;San Roberto;15.736111;38.216667;325;NA;325;CALABRIA;3681;7;SAN ROBERTO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4655;3682;Villa San Giovanni;15.636111;38.25;4;NA;4;CALABRIA;3682;7;VILLA SAN GIOVANNI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4656;3683;Scilla;15.719444;38.25;73;NA;73;CALABRIA;3683;7;SCILLA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4657;3684;Bagnara Calabra;15.802778;38.283333;30;NA;30;CALABRIA;3684;7;BAGNARA CALABRA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4658;3685;Palmi;15.852778;38.35;248;NA;248;CALABRIA;3685;7;PALMI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4659;3686;Santa Cristina d'Aspromonte;15.969444;38.25;510;NA;510;CALABRIA;3686;7;SANTA CRISTINA D'ASPROMONTE;REGGIO CALABRIA;NA;sud;18;NA;Italy
4660;3687;Scifa';15.869444;38.233333;900;NA;900;CALABRIA;3687;7;SINOPOLI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4661;3688;Sinopoli;15.886111;38.25;502;NA;502;CALABRIA;3688;7;SINOPOLI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4662;3689;Castellace;15.936111;38.316667;189;NA;189;CALABRIA;3689;7;OPPIDO MAMERTINA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4663;3690;Molochio;16.202778;38.3;310;NA;310;CALABRIA;3690;7;MOLOCHIO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4664;3691;Perrone C.C.;16.136111;38.333333;940;NA;940;CALABRIA;3691;7;CITTANOVA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4665;3692;Cittanova;16.086111;38.366667;407;NA;407;CALABRIA;3692;7;CITTANOVA;REGGIO CALABRIA;NA;sud;18;NA;Italy
4666;3693;Rizziconi;15.969444;38.416667;82;NA;82;CALABRIA;3693;7;RIZZICONI;REGGIO CALABRIA;NA;sud;18;NA;Italy
4667;3694;Gioia Tauro;15.902778;38.433333;20;NA;20;CALABRIA;3694;7;GIOIA TAURO;REGGIO CALABRIA;NA;sud;18;NA;Italy
4668;3695;Montecucco C.C.;16.336111;38.633333;730;NA;730;CALABRIA;3695;7;SIMBARIO;VIBO VALENTIA;NA;sud;18;NA;Italy
4669;3696;Filogaso;16.236111;38.683333;286;NA;286;CALABRIA;3696;7;FILOGASO;VIBO VALENTIA;NA;sud;18;NA;Italy
4670;3697;Pizzoni;16.236111;38.616667;275;NA;275;CALABRIA;3697;7;PIZZONI;VIBO VALENTIA;NA;sud;18;NA;Italy
4671;3698;Sant'Angelo di Gerocarne;16.169444;38.6;264;NA;264;CALABRIA;3698;7;GEROCARNE;VIBO VALENTIA;NA;sud;18;NA;Italy
